mol_id,true_gap,schnet_prediction,lightgbm_prediction,schnet_absolute_error,lightgbm_absolute_error,n_atoms,scaffold,schnet_error_improvement,structure_group
47659,0.3069,0.31104457,0.3046571284106987,0.004144579,0.0022428662010414158,22,C1[C@H]2[C@@H]3[C@@H2][C@@H]([C@@H2]3)[N@@H+]12,-0.0019017129710929837,cyclic
6489,0.2122,0.21125124,0.20916733947861305,0.00094875693,0.003032661403535697,14,C1CO[C@H2]1,0.0020839044703234166,cyclic
70036,0.3577,0.35548997,0.32631921698720145,0.002210021,0.03138077328532052,23,[C@H2]1[C@@H2][C@@H]1[C@H]1C2[C@H2][C@@H]1[C@H2]2,0.029170752266338584,cyclic
10660,0.3065,0.30840814,0.3069227006737915,0.0019081533,0.0004227128331390495,19,C1[C@@H]2[C@H]1[C@@H]1C[C@H]2O1,-0.0014854404623779183,cyclic
112280,0.221,0.22057445,0.22133217358189095,0.00042554736,0.0003321727474259184,18,O=C1[C@H]2[C@@H2][C@H2][C@@H]1[C@@]21[C@H2]N1,-9.337461394798297e-05,cyclic
80604,0.2802,0.28562,0.28285378680298856,0.0054199994,0.0026537822253518417,18,,-0.0027662171356863663,acyclic
114480,0.3156,0.30186716,0.30887602434700934,0.013732851,0.006723983425436342,21,C1C[C@H]2C[C@@H]12,-0.007008867126168883,cyclic
84883,0.2663,0.2539862,0.26047534437133124,0.012313783,0.00582464842842767,18,,-0.0064891347403650546,acyclic
114204,0.2072,0.21402596,0.20297255322700108,0.0068259537,0.00422745242351924,15,c1cnon1,-0.002598501298480882,cyclic
80240,0.2848,0.2885854,0.2835225078728805,0.0037854016,0.0012774851652969654,19,C1[C@H2][C@H]2[C@@H2][C@H]2O1,-0.00250791641742093,cyclic
102561,0.1953,0.18976429,0.1885059840413626,0.005535707,0.0067940138843957665,14,O=c1ccnc[nH]1,0.0012583070066873314,cyclic
72075,0.2125,0.21444118,0.2213081936733072,0.0019411743,0.008808187712842724,21,C1[C@H2]O[C@H2]1,0.00686701344412019,cyclic
82441,0.2492,0.25314727,0.24961780406865391,0.003947273,0.0004178027096680137,21,C1=CC2[C@@H2][C@@H](C1)[C@@H2]2,-0.003529470187098649,cyclic
104219,0.2991,0.2983563,0.2706125829092893,0.00074371696,0.028487428677853643,16,O=C1N[C@@H]2[C@H]3[C@@H2][C@@H]2[C@H]3O1,0.027743711722668707,cyclic
35949,0.2252,0.21223886,0.22573345151367563,0.012961134,0.0005334540885962857,14,O=C1[C@@H]2OC3[C@@H]2[C@@H]13,-0.012427680225940763,cyclic
32225,0.253,0.2613992,0.2695566301569023,0.008399218,0.016556638978389715,20,C1C[C@H2]1,0.008157420657543157,cyclic
56402,0.2952,0.31073168,0.29675445610036516,0.015531689,0.0015544658278431878,20,[C@H2]1[C@@H]2C3[C@H]4C2[N@@H+]1[C@@H]34,-0.013977223100760938,cyclic
104511,0.2432,0.23053621,0.2370155869963649,0.012663797,0.006184417104434653,17,c1nc2c([nH]1)[C@H2][C@H2][C@@H2]2,-0.006479379439640359,cyclic
81470,0.3148,0.31555834,0.31085923126615067,0.0007583499,0.003940762964119715,21,C1CO[C@@H2]1,0.00318241306864242,cyclic
102424,0.2469,0.25959095,0.24771867731305675,0.012690946,0.0008186701843412303,21,C1=CC2[C@@H2][C@H]2[C@H2]1,-0.011872276275428972,cyclic
111800,0.1775,0.1881609,0.19317859212372324,0.010660902,0.015678597488141266,18,c1cnc[nH+]c1,0.005017695822453705,cyclic
65994,0.2761,0.27536595,0.2767060450691602,0.000734061,0.0006060353893658776,22,C1[C@@H2]CO[C@H2]1,-0.0001280256133654456,cyclic
108410,0.3443,0.34875715,0.32690089515549126,0.004457146,0.01739910670417366,24,C1[C@H2][C@H2]1,0.012941960774837113,cyclic
113809,0.2239,0.21295549,0.20585347539868779,0.0109445155,0.018046529822679097,16,c1cc2cn[nH]c2[nH]1,0.007102014355989034,cyclic
77789,0.2887,0.2786867,0.2859662692198464,0.010013312,0.002733745132952048,21,C1[C@@H2]N1,-0.007279566968412088,cyclic
97615,0.3149,0.30698764,0.3154830262509872,0.007912368,0.000583015426783684,21,C1[C@@H2][C@@H2]O[C@H]2[C@H2][C@H]2[C@H2]1,-0.007329352155537483,cyclic
115967,0.252,0.25935864,0.25573180096799836,0.0073586404,0.0037317969148825125,23,C1=C2[C@H2][C@H2][C@@H2][C@@H2][C@H]2[C@@H2][C@@H2]1,-0.0036268435174752756,cyclic
8021,0.2652,0.27140537,0.2709002236232912,0.00620538,0.005700234542862115,16,O=C1O[C@H]2C3[C@H]2[C@@H2]N13,-0.0005051454200590277,cyclic
38164,0.3109,0.3225403,0.3017581771165115,0.01164031,0.009141825601460318,16,C1C[C@@]2([C@@H2]O2)[C@@H2]1,-0.0024984846860152676,cyclic
76655,0.2874,0.28144702,0.2815300227525144,0.005952984,0.00586998449541043,15,C1[C@H2]O1,-8.299959920932132e-05,cyclic
52802,0.2741,0.2772034,0.2648625763495282,0.0031034052,0.009237429277150266,18,[CH+]1[NH2+][C@H]2C[C@H2]O[C@H]2O1,0.00613402403995239,cyclic
94604,0.2852,0.27685744,0.2838906346852545,0.008342564,0.0013093651240106419,21,C1C2[C@H2][C@@H2]C12,-0.007033198981976907,cyclic
27730,0.2551,0.25443947,0.2622904846805762,0.0006605387,0.0071904728550146735,19,O=C1CO[C@@H2][C@@H2][C@@H2]O1,0.006529934181613795,cyclic
31455,0.2178,0.2219055,0.21801966505475165,0.0041054934,0.00021965878434301866,16,c1cc2n(n1)[C@@H2]C2,-0.0038858346419799183,cyclic
80771,0.2924,0.30171788,0.3030747092733437,0.009317875,0.010674706793790456,18,[C@@H2]1[C@@H]2[C@@H]3N[C@@H]3[C@@H]3O[C@H]1[C@H]23,0.0013568318853431904,cyclic
113413,0.2398,0.25082582,0.23724148896720987,0.011025816,0.0025585171839894727,19,C1=C[C@@H]2O[C@@H]2[C@@H]2[C@@H2]C12,-0.008467299018174224,cyclic
115535,0.2539,0.26319557,0.2533237768340107,0.009295583,0.0005762146782878896,19,C1O[C@@H2]C2[NH2+][C@@H]12,-0.00871936809301338,cyclic
26520,0.3193,0.3355781,0.3220424185576082,0.016278118,0.0027424226584077394,23,C1C[C@H]2[C@@H2][C@H]([C@@H2]2)[C@H2]1,-0.013535695236718603,cyclic
13439,0.2264,0.23414452,0.22474050815802954,0.007744521,0.001659494679151552,17,O=C1[C@@H2]CN=CN1,-0.006085026223482115,cyclic
108068,0.3122,0.32943907,0.31132631034648955,0.017239064,0.0008736994763559047,15,[C@H2]1[C@@H2][C@H]2O[C@H]3[C@@H]1[C@H]32,-0.016365364501839286,cyclic
38311,0.268,0.26715553,0.26524116817399535,0.0008444786,0.0027588385017248696,16,C1CO[C@H2]1,0.0019143598945471352,cyclic
83219,0.3272,0.32512304,0.3163290249449901,0.0020769536,0.010870970572740613,19,C1[C@@H2][C@H2]O[C@H]1[C@H]1[C@@H2]O1,0.008794016923219738,cyclic
39177,0.3417,0.34411147,0.3281454887507432,0.0024114847,0.013554498899174428,22,C1[C@H2]O1,0.011143014180851674,cyclic
16806,0.2424,0.26222935,0.23946820511552344,0.019829348,0.00293180034426202,16,C1=C[C@H]2O[C@@H]1[C@H]1[C@@H2][C@H]12,-0.016897547385420902,cyclic
84757,0.274,0.2790614,0.25856091224162103,0.005061418,0.015439076791124329,20,C1=N[C@@H2][C@H2]CO1,0.01037765897305487,cyclic
114948,0.2964,0.30565116,0.2934562250742879,0.0092511475,0.002943785511496988,22,C1C[C@@H]([N@H+]2[C@@H2][C@H2]2)[C@H2]1,-0.006307361997124228,cyclic
26876,0.291,0.26946187,0.28574326547057943,0.021538138,0.005256743112489415,19,O=C1N[C@H]2[C@H2][C@@H2][C@H]2N1,-0.016281395277097988,cyclic
31474,0.2798,0.29311284,0.2885976064835223,0.013312846,0.008797608676973212,19,C1CO[C@@H2]O1,-0.0045152377452222225,cyclic
5620,0.2126,0.22322789,0.22317270658203633,0.010627896,0.010572713829961139,20,C1=C[C@H]2C3[NH2+][C@@H]1[C@H]32,-5.518176368204952e-05,cyclic
101550,0.16,0.15542695,0.19707474068129846,0.004573047,0.03707474425757715,16,,0.03250169709647485,acyclic
47378,0.2312,0.26174495,0.24756859125797095,0.030544952,0.01636859657470527,19,C1C[N@@H+]2[C@@H2][C@@H2][C@H]12,-0.01417635498340783,cyclic
37347,0.2151,0.2230805,0.2171362967678383,0.007980496,0.002036291498787701,21,O=C1C[C@@H2]O[C@H2]1,-0.005944204192511737,cyclic
104207,0.2153,0.21758541,0.25289259825643834,0.002285421,0.03759260450300511,16,,0.03530718360838231,acyclic
62757,0.2126,0.22147037,0.23304604370733062,0.008870378,0.020446050955255424,16,c1noc[nH+]1,0.011575672818620597,cyclic
57100,0.3473,0.33655703,0.30970427523206817,0.010742962,0.03759571780610932,21,[C@@H2]1[C@H2][C@H]2C3[C@H]4[C@@H2][C@@]13[C@H]42,0.02685275544572724,cyclic
56825,0.2104,0.20888124,0.21846755022455885,0.0015187562,0.008067550009982133,18,O=C1[C@H]2[C@@H2][C@H2][C@H]2[C@@]12[C@H2]N2,0.006548793858782792,cyclic
115403,0.2514,0.23683988,0.2270282878385254,0.014560118,0.024371706057958964,18,O=C1[C@H]2[C@H2][C@@H]1[C@]21CN1,0.009811587740354899,cyclic
64411,0.2439,0.22934042,0.24505991040738725,0.014559582,0.0011599093583455067,17,C1=N[C@@H2]CCO1,-0.01339967251745558,cyclic
23412,0.256,0.2854904,0.2952070948976933,0.029490381,0.03920708273834578,18,C1[C@H]2[C@H]3N[C@@H2][C@@H]1O[C@@H]23,0.009716701259082472,cyclic
113854,0.2982,0.29805437,0.30180257019320117,0.00014564395,0.003602558939844236,22,C1[C@@H2][N@H+]2C[C@@H]12,0.003456914990335569,cyclic
61521,0.3276,0.3342197,0.31667545672614206,0.006619692,0.010924545562676302,20,C1C2[C@@H2]O[C@@H2][C@H]12,0.004304853713921419,cyclic
94323,0.3243,0.32545176,0.30823963858551956,0.0011517704,0.016060352545309298,21,[C@@H2]1OC2[C@H2][C@@H]1[C@H2]2,0.014908582191992037,cyclic
29698,0.2044,0.20550486,0.21108315366996439,0.0011048615,0.006683150713574004,20,O=C1C[N@@H+]2C[C@H]1[C@@H2]2,0.005578289215694976,cyclic
88456,0.3193,0.33039704,0.3144761923232125,0.011097044,0.004823803575987939,20,C1[C@H2][C@@H2][C@@H2]O1,-0.006273240176682349,cyclic
51364,0.3265,0.3387959,0.3238145277786174,0.012295902,0.002685470790871114,20,C1[C@@H2][C@@H2][C@@H]2[C@H2][C@H]1[C@H2]2,-0.009610430984488993,cyclic
104209,0.2455,0.2541874,0.24568448416917005,0.008687407,0.00018448583810010133,21,C1=C[C@@]2([C@@H2][C@H2]2)[C@H2]C1,-0.00850292094023547,cyclic
39814,0.2561,0.25193182,0.25000314132797447,0.0041681826,0.006096857622983787,21,C1=C2[C@@H2][C@H2][C@H]2CO[C@@H2]1,0.0019286750115183326,cyclic
5444,0.1734,0.17906313,0.18406451331885354,0.0056631267,0.010664513581113977,12,O=c1cccno1,0.0050013868740369505,cyclic
113054,0.2043,0.22304864,0.2176788484528436,0.018748641,0.013378847189225135,20,C1C[C@H]2NC12,-0.005369793824873986,cyclic
78019,0.2612,0.263794,0.2684474738046602,0.0025939941,0.007247463028140444,19,,0.004653468887515444,acyclic
35324,0.3437,0.33521867,0.31944076016495243,0.008481324,0.024259231538081016,21,C1[C@H2]O1,0.015777907819056358,cyclic
111115,0.3197,0.32764867,0.31664427974681525,0.007948667,0.0030557229234728367,23,C1[C@@H2][C@@H]2C[C@H]12,-0.004892943887516543,cyclic
79627,0.3269,0.32421386,0.32229588148721905,0.002686143,0.004604123853357123,22,C1[C@@H2][C@@H2]1,0.0019179809319093688,cyclic
60448,0.3038,0.30173796,0.3037967264695534,0.0020620227,3.260369741020508e-06,20,[C@H2]1[C@@H2][C@H]2[C@@H]([C@H]3[C@@H2]N3)O[C@@H]12,-0.002058762316263618,cyclic
34933,0.2286,0.24394685,0.22127161904025125,0.015346855,0.007328376334428316,19,C1[C@@H2]O1,-0.008018478590727324,cyclic
17280,0.2764,0.27123588,0.27553510557780636,0.0051641166,0.0008648942791424918,21,C1[C@@H2]C[C@@H2]1,-0.004299222341874964,cyclic
42050,0.2173,0.24141443,0.21613844155501113,0.02411443,0.0011615562515379374,19,[CH-]1[C@@H2][C@H2][C@H]2C3[C@H2][C@@H]1[C@H]32,-0.022952873699176174,cyclic
11842,0.2073,0.2229876,0.22033999274401822,0.0156876,0.013039985400725984,17,c1c[nH]nn1,-0.00264761437744937,cyclic
43421,0.2044,0.18202211,0.23500754683006211,0.022377893,0.030607543873671733,14,,0.008229650545005046,acyclic
4700,0.3225,0.32904458,0.32126503688664826,0.00654459,0.0012349535766085773,21,C1[C@H2]O[C@@H]2[C@@H2][C@@H2][C@H]1O2,-0.005309636419729313,cyclic
54187,0.3184,0.31134775,0.29377426245853056,0.0070522428,0.024625733106883874,19,[C@@H2]1C2[C@@H]1[C@@H]1[NH2+][C@H]21,0.01757349035099398,cyclic
61612,0.3018,0.30375054,0.2923294649515685,0.0019505322,0.009470547636932503,24,C1[C@H2][NH2+]1,0.007520015438980232,cyclic
27869,0.2438,0.24651676,0.24616877130868034,0.0027167648,0.0023687719524105033,18,c1cc([C@H2][C@@H]2[C@@H2][C@@H2]2)on1,-0.00034799285529060753,cyclic
109279,0.2393,0.24631378,0.2419906550071343,0.007013783,0.0026906573197945094,18,O=C1NC2[C@@H2]C12,-0.004323125539054062,cyclic
101684,0.1886,0.18800399,0.19517537913773406,0.00059601665,0.006575375418404222,20,O=C1C=CN[C@@H2]C1,0.005979358772972704,cyclic
8595,0.2751,0.27617544,0.27567366179596203,0.0010754466,0.0005736690438868375,19,O=C1O[C@H]2C[C@@H]1[C@H2]2,-0.0005017775617955356,cyclic
36880,0.2969,0.31101987,0.2916245400849185,0.0141198635,0.005275464063564772,17,[C@@H2]1[C@H2][N@H+]2[C@@H]3[C@H2][C@H]2C13,-0.008844399446567064,cyclic
92711,0.2174,0.21159443,0.21531235308846366,0.005805567,0.002087646410857319,14,O=C1C[C@H]2N[C@@H]12,-0.003717920496071697,cyclic
8712,0.3026,0.2928629,0.2877036077296552,0.009737104,0.014896388598698684,19,C1[C@H2][C@H2][C@@H]2OC12,0.005159284421223709,cyclic
28527,0.224,0.22088425,0.24438238434093434,0.0031157583,0.02038237742679555,18,C1[C@H2]N[C@H]2[C@H2]N[C@@H]12,0.017266619126967975,cyclic
10513,0.2652,0.26252007,0.26526710021565975,0.0026799142,6.711113523066858e-05,18,C1[C@@H2]N[C@@H2]1,-0.002612803100838057,cyclic
116035,0.1887,0.19382352,0.19364647290067666,0.005123511,0.004946467488574913,19,O=C1C=C[C@@H2]OC[C@H2]1,-0.0001770434681893085,cyclic
111570,0.2584,0.2570184,0.24836959196852673,0.0013816059,0.010030401212701906,18,,0.008648795349130739,acyclic
32647,0.2676,0.25595054,0.27004799154008774,0.01164946,0.002447991635455171,22,O=C1[C@@H2]C[C@H2]CN1,-0.009201467964993437,cyclic
43618,0.3095,0.3218528,0.3000275374465404,0.012352794,0.009472471374947,17,C1[C@@H2][C@@H]2O[C@H]1[C@@]21[C@@H2]O1,-0.0028803230338512176,cyclic
16724,0.2955,0.31200683,0.3120744574843859,0.01650682,0.01657444723238699,21,C1[C@H2][C@@H]2[C@H]1[C@@H]1C[C@@H]12,6.762631525747409e-05,cyclic
60857,0.3125,0.3192378,0.31524821127342767,0.0067377985,0.00274821127342767,23,C1C[C@@H2]C1,-0.0039895871789496495,cyclic
99229,0.3151,0.31596735,0.30265774099105075,0.000867337,0.012442273218696565,17,[C@@H2]1[C@@H]2[C@H]3O[C@@H]4[C@H]3O[C@H]1[C@H]24,0.011574936230247468,cyclic
66420,0.2211,0.22296607,0.21977955603076674,0.0018660724,0.0013204464964702012,19,,-0.0005456259198353408,acyclic
90166,0.281,0.2743781,0.2592939897434131,0.006621897,0.021705998574076513,18,O=C1N[C@@H2][C@H]1[C@@H2][C@H]1[C@@H2]O1,0.01508410135346494,cyclic
108665,0.324,0.3258121,0.3216761451335913,0.0018121004,0.002323855820083043,21,C1[C@@H2][C@@]2(CO2)[C@@H2]O1,0.000511755409621617,cyclic
14124,0.2054,0.17336982,0.21298280889094373,0.03203018,0.007582803907995428,15,O=C1[C@@H]2C=C[C@H]1C2,-0.024447376188630854,cyclic
13558,0.1747,0.12817608,0.18181706417175245,0.04652393,0.007117057329139226,9,C1=NNON=C1,-0.03940687131313372,cyclic
70214,0.2222,0.23717685,0.2218202584379079,0.014976844,0.0003797478086588757,19,C1O[C@H2][C@]12[C@@H2][C@H2]2,-0.014597096382892333,cyclic
95431,0.2807,0.2995318,0.3053768024059595,0.01883179,0.024676804265624408,19,C1C[C@]23[C@H2][C@H]([C@H2]2)C13,0.005845014772063617,cyclic
84332,0.265,0.26818386,0.2530080838759187,0.0031838715,0.011991901818966533,18,,0.00880803031132188,acyclic
99216,0.213,0.18894465,0.192468122448793,0.024055347,0.020531877074369848,14,c1ccc2ocnc2c1,-0.003523469772210658,cyclic
107875,0.1817,0.20517814,0.19364023224581636,0.023478135,0.01194022611845888,16,C1=Cc2ocnc2C1,-0.011537909348116743,cyclic
108479,0.2292,0.23290241,0.22415799088589822,0.003702402,0.005042014645412818,17,O=C1[C@@H]2[C@H]3[C@H2][C@@H]2C[C@@H]13,0.0013396125305446538,cyclic
90120,0.2653,0.2608609,0.2706066207736258,0.0044391155,0.005306615099263612,20,C1[C@@H2]CO[C@@H2]1,0.0008674995749716197,cyclic
7057,0.1779,0.18343213,0.20126427069134242,0.0055321306,0.023364269284672806,14,c1cnncn1,0.017832138685650895,cyclic
32591,0.2916,0.3029707,0.28656038156090013,0.0113707185,0.005039607376477795,17,C1[C@H2][C@H2]1,-0.006331111102678699,cyclic
21192,0.1695,0.17309153,0.1906270208079257,0.0035915375,0.02112702748364592,16,c1cnccn1,0.017535490008059984,cyclic
114235,0.2709,0.26064456,0.2635804296389891,0.010255456,0.0073195814236329815,14,C1C2[C@H2]N[C@@H]12,-0.0029358745471311787,cyclic
21474,0.1871,0.19002062,0.18347394179767004,0.0029206276,0.003626051431242311,13,O=c1cc[nH]cc1,0.0007054238372481703,cyclic
92753,0.2205,0.22535075,0.210898174120949,0.004850745,0.009601833150817668,17,C1[C@@H2]O1,0.004751087949706828,cyclic
32187,0.3308,0.33317357,0.3174148464646265,0.0023735762,0.01338515038824828,23,C1[C@@H]2[C@H2]C3[C@@H]2[C@@H]13,0.011011574224002674,cyclic
6907,0.2177,0.21962917,0.21476297498019808,0.0019291639,0.002937029597438634,19,O=C1CNC1,0.001007865664638341,cyclic
24972,0.3626,0.35013515,0.32398319896579564,0.012464851,0.038616799746744035,25,C1C2[C@@H2]C1[C@@H2]2,0.026151948605768083,cyclic
100286,0.1831,0.19745734,0.20469046702359472,0.014357343,0.021590466999752866,15,c1nc[nH+]cn1,0.00723312368367468,cyclic
21522,0.2038,0.2083691,0.2244894790449088,0.0045691133,0.02068948624514988,16,C1=CN2[C@H2][C@@H]2[C@@H2]O1,0.01612037299060276,cyclic
2224,0.1982,0.20760253,0.2175216423199877,0.009402528,0.019321640007327473,19,c1cnccn1,0.009919111602137959,cyclic
116079,0.2687,0.26262847,0.27078821084298865,0.0060715377,0.00208820721902625,24,,-0.003983330514051753,acyclic
15870,0.2866,0.2849504,0.28408115234338155,0.0016495883,0.002518841362367963,16,N1[C@@H]2C3C4[C@@H]2[C@H]4[C@@H]13,0.0008692530158866396,cyclic
49954,0.3481,0.34399688,0.32540590266806335,0.004103124,0.02269410391228943,23,[C@H2]1[C@@H]2[C@@H2][C@H]3C2[C@@H2][C@@H]13,0.018590979770596316,cyclic
97284,0.3215,0.33157915,0.30221482091448476,0.010079145,0.019285182423375347,17,[C@H2]1[C@@H]2[C@H]3[C@H2][C@H]4O[C@@H]2[C@@]13O4,0.009206036991856792,cyclic
82882,0.2143,0.21943797,0.22136685017559815,0.005137965,0.007066843547561652,9,c1ncon1,0.0019288784644393986,cyclic
9199,0.2755,0.27973524,0.25689511733588133,0.004235238,0.018604882187281513,16,[C@H2]1O[C@@]12[C@H2]C1N[C@@H]12,0.014369644350443744,cyclic
73364,0.2952,0.28388783,0.28246242327398985,0.011312157,0.012737566998532124,18,O=C1O[C@@H2][C@@H2][C@H]2[C@@H2][C@H2]N12,0.001425410082867451,cyclic
113480,0.2042,0.1636673,0.19624485025464797,0.040532693,0.00795514931619859,14,c1cncnc1,-0.03257754395067,cyclic
99091,0.2731,0.26909903,0.2730039615377595,0.004000962,9.602716119982979e-05,17,C1[C@@H2][C@@H2]O1,-0.003904934619348266,cyclic
92290,0.2566,0.26265326,0.2594788672433769,0.006053269,0.00287887472972026,21,C1CNC1,-0.0031743941797340858,cyclic
94287,0.2153,0.20140363,0.21687703375652614,0.013896361,0.0015770400030929166,14,O=C1NCCN1,-0.012319320990292398,cyclic
68750,0.2135,0.22885203,0.22409200957436962,0.0153520405,0.01059201648850841,17,C1[C@@H]2O[C@H2][C@H]12,-0.004760024040742689,cyclic
42635,0.2456,0.2577464,0.24056145709721863,0.012146398,0.0050385429266232296,20,C1=CC2N[C@H]2[C@@H2]1,-0.007107855498479004,cyclic
29997,0.2249,0.22043388,0.22337705897010818,0.0044661313,0.001522948277816627,17,O=C1C2O[C@@H]3C2[C@H]13,-0.002943183051719811,cyclic
84772,0.268,0.27815682,0.2821425927379222,0.01015681,0.014142586062201978,20,C1[C@H2]O[C@H2]1,0.00398577577854109,cyclic
66234,0.2955,0.29520464,0.27990309524460705,0.00029537082,0.015596915007391854,15,C1[C@@H2]C2O[C@H]12,0.015301544190207406,cyclic
33587,0.3115,0.3082504,0.2906850156217244,0.0032496154,0.020814997252878886,18,C1O[C@H]2[C@@H]3[C@@H]4[C@H]2[N@@H+]4[C@H]13,0.017565381822046977,cyclic
12778,0.2127,0.1787639,0.19840741251341848,0.0339361,0.014292581931428627,15,O=c1cc[nH]cc1,-0.019643516286535545,cyclic
93666,0.2693,0.28755137,0.2668099532942274,0.01825136,0.0024900604863664633,14,O=C1OCCO1,-0.015761298976371574,cyclic
25134,0.3031,0.32647297,0.3078262348194222,0.023372978,0.004726244928369927,24,C1[C@H2]N1,-0.018646733043660713,cyclic
87875,0.2348,0.24777362,0.2338035437077485,0.0129736215,0.0009964523106612277,21,C1=C[C@@H]2C3[C@H]1[C@@H2][C@@H]32,-0.011977169176956265,cyclic
104259,0.2614,0.26034096,0.2636457197660393,0.0010590553,0.0022457056039756895,16,[C@H2]1[C@@H2][NH2+]1,0.001186650275606549,cyclic
55260,0.1778,0.19030401,0.20048678620116214,0.012504011,0.022686786487264438,14,c1cnoc1,0.010182775094671054,cyclic
92174,0.3021,0.31091872,0.31217114934925183,0.008818716,0.010071146583596313,21,[C@H2]1[C@H2][C@@H]2C1[C@@H]1[C@@H2][C@H]21,0.0012524307728205564,cyclic
25642,0.3381,0.30579677,0.3075244449917673,0.032303214,0.030575541323006272,19,C1C[C@@H2][C@@H2]1,-0.00172767275017488,cyclic
76564,0.276,0.2786315,0.2859403843640237,0.0026315153,0.009940391278162486,22,,0.0073088760136513775,acyclic
42484,0.2072,0.22778183,0.22125191855304976,0.020581827,0.01405191290252944,18,C1=CO[C@@]2([CH-]1)[C@H2][C@H2][C@H2]2,-0.0065299136651204015,cyclic
108292,0.2133,0.1997264,0.2111764544027309,0.013573602,0.002123550198747687,21,C1=C[C@@H2]C[C@@H2]1,-0.011450051643178888,cyclic
31821,0.1591,0.16634361,0.18278158541285563,0.0072436184,0.023681589322920332,18,,0.016437970953817854,acyclic
5355,0.316,0.32173377,0.3115258798260583,0.005733758,0.004474134717475042,23,,-0.001259623493660822,acyclic
108498,0.2073,0.19727579,0.19619092626501072,0.01002422,0.011109081078281513,13,c1c[nH]nn1,0.0010848613269234808,cyclic
100854,0.2187,0.22096238,0.21713926038912146,0.0022623688,0.0015607462150731832,14,C1CO[C@@H2]1,-0.0007016225831827372,cyclic
14115,0.2922,0.27821973,0.2849927242612791,0.013980269,0.007207274832730315,19,C1C[C@@H]2[C@@H2]C12,-0.006772994599337556,cyclic
42429,0.321,0.31259146,0.3223124589098157,0.008408546,0.001312449134653948,23,C1[C@@H2][C@H2][C@@H]2[C@H2][C@@H]2[C@@H2][C@@H2]1,-0.007096097313099958,cyclic
52387,0.2828,0.27739373,0.2790853970036418,0.0054062605,0.0037145919814198236,19,C1CO1,-0.0016916685089976569,cyclic
37504,0.2178,0.24334106,0.21478964574799192,0.025541052,0.0030103605224167107,21,[CH-]1[C@@H2]C2[C@H2][C@H]3[C@@H2][C@@H]1[C@@H]23,-0.02253069169983518,cyclic
84550,0.3114,0.31699064,0.3101798199434266,0.0055906475,0.0012201763372435837,19,[C@H2]1[C@H2]O[C@]2([C@@H2]O1)[C@H2]O[C@H2]2,-0.004370471121786568,cyclic
107420,0.2767,0.35911375,0.30944857097633244,0.08241376,0.032748580942229044,16,[C@@H2]1[C@@H]2O[C@H]1[C@H]1[C@H2][C@@H]2O1,-0.049665181865617025,cyclic
4933,0.2115,0.2104283,0.2165263884813094,0.0010717064,0.00502638454740284,17,C1[C@@H2][C@H]2OC[C@@H]12,0.003954678133180123,cyclic
101906,0.2141,0.22059879,0.2112624490810995,0.006498784,0.0028375541613931687,17,O=C1[C@H2]C[C@@H]2O[C@H]12,-0.003661229665434834,cyclic
9695,0.1978,0.20017533,0.20320788905164214,0.0023753345,0.005407893510069567,14,c1cc2cnoc2[nH]1,0.0030325590088030874,cyclic
53276,0.3059,0.30624142,0.30910488280464204,0.0003414154,0.003204875318298661,19,C1[C@@H2][C@H]2O[C@H]3[C@@H]1[C@H]32,0.0028634599130252236,cyclic
104330,0.2834,0.29559296,0.27569929636749824,0.012192965,0.007700702774194879,19,C1[C@H2][C@H]2[C@@H2][N@@H+]12,-0.004492261779638129,cyclic
29248,0.3046,0.30031872,0.3027624323655798,0.0042812824,0.0018375680158899121,19,C1[C@@H]2[C@@H]3[C@@H2]C3O[C@H]12,-0.0024437144090368457,cyclic
108877,0.322,0.3174697,0.32433483979433053,0.0045303106,0.00233484289377206,23,C1C[C@@H]2OC12,-0.00219546773702628,cyclic
13424,0.2781,0.27291843,0.2711042096112995,0.005181581,0.00699580412161066,16,O=C1CCO1,0.0018142233396740148,cyclic
110402,0.2643,0.24021277,0.250255831684114,0.02408722,0.014044157062529039,16,c1cc2n(n1)[C@@H2][C@@H2]2,-0.010043063367845106,cyclic
17468,0.2363,0.2555275,0.25625885670726584,0.01922749,0.019958850198438627,17,C1NC2[C@@H2]C12,0.0007313603693752113,cyclic
113729,0.2168,0.22038856,0.21595584476458343,0.0035885572,0.0008441594792672757,16,O=C1C[C@@H]2[C@H2][C@@H2][C@H]12,-0.0027443977640798922,cyclic
100046,0.1921,0.21061376,0.20624450821304516,0.018513754,0.014144504851343193,14,c1[nH]nc2nn[nH]c12,-0.004369249158857308,cyclic
4373,0.3317,0.32344374,0.3145997805032798,0.008256257,0.017100216683380964,21,[C@@H2]1[C@H]2[C@@H2]C3[C@H2][C@@H]1[C@H]3O2,0.008843960103028181,cyclic
113534,0.2079,0.17384152,0.2075126966954413,0.03405848,0.0003873059033212001,9,,-0.03367117555152804,acyclic
73556,0.2213,0.22109197,0.21952186101991011,0.00020803511,0.0017781448928706478,19,C1CN1,0.0015701097814433407,cyclic
65140,0.3064,0.30480447,0.30251893239657074,0.0015955269,0.003881068652471009,21,C1[C@H2]CO1,0.0022855417188009652,cyclic
101069,0.2225,0.2071293,0.21275249431324691,0.015370697,0.009747502110474399,18,O=C1[C@H2]C2[C@@H2][C@H]3[C@@H]1[N@@H+]23,-0.005623194672591397,cyclic
